##BLOCKS= 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate:,Plate1,1.3,PlateFormat,Endpoint,Absorbance,Raw,FALSE,1,,,,,,3,730 578 434 ,2,7,96,1,6,,,,,,,,,,,,,,,,,,,
~End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate:,Plate2,1.3,PlateFormat,Endpoint,Absorbance,Raw,FALSE,1,,,,,,3,730 578 434 ,2,7,96,1,6,,,,,,,,,,,,,,,,,,,
,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,26,,0.0348,0.037,0.0365,0.0356,0.0366,0.0378,0.0379,0.0365,0.0368,0.038,0.035,,,0.488,0.4006,0.3833,0.3597,0.3278,0.3597,0.3486,0.3508,0.3664,0.4813,0.515,,,0.3107,0.3738,0.3628,0.3797,0.3767,0.3994,0.3842,0.3979,0.4202,0.3434,0.354
,,,0.0365,0.0373,0.0388,0.0359,0.0375,0.0368,0.0354,0.0367,0.0357,0.0355,0.0353,,,0.4964,0.4098,0.4253,0.3759,0.3537,0.3655,0.3755,0.3775,0.3676,0.4918,0.5013,,,0.3163,0.382,0.4024,0.3884,0.3977,0.3879,0.4008,0.4192,0.4091,0.3517,0.3468
,,,0.0374,0.0373,0.0371,0.0367,0.037,0.036,0.0361,0.0367,0.0351,0.0357,0.0359,,,0.5197,0.3154,0.4078,0.3908,0.3724,0.3695,0.3762,0.3897,0.3884,0.5127,0.5204,,,0.3302,0.2887,0.3803,0.3952,0.4053,0.3933,0.4004,0.4202,0.4156,0.3614,0.3574
,,0.0353,0.041,0.0362,0.0381,0.037,0.0357,0.0361,0.0365,,,,,,0.4733,0.4693,0.4618,0.5207,0.4138,0.4422,0.4154,0.4353,,,,,,0.3544,0.3438,0.3381,0.3714,0.392,0.3822,0.386,0.3911,,,,
,,0.0356,0.0358,0.0367,0.036,0.0357,0.0367,0.036,0.0401,,,,,,0.5059,0.4696,0.4928,0.4839,0.4076,0.4452,0.4191,0.4533,,,,,,0.3762,0.3395,0.3571,0.3432,0.3854,0.3873,0.384,0.4041,,,,
,,0.0377,0.0353,0.0366,0.0362,0.0371,0.0371,0.0366,0.0392,,,,,,0.5139,0.5047,0.5186,0.4982,0.4179,0.4452,0.4337,0.4454,,,,,,0.3818,0.3617,0.3749,0.3518,0.3852,0.3839,0.3957,0.3989,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
~End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Original Filename: Plate_1-21-2020; Date Last Saved: 1/21/2020 2:27:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Workflow:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Set Temperature: IsTemperatureControlOn=""True"" MaximumTemperature=""66"" MinimumTemperature=""15"" TemperatureToSet=""25"" WaitTemperatureToRise=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Read: ExperimentNameToRead=""Expt1"" SectionNameToRead=""Plate1"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Read: ExperimentNameToRead=""Expt1"" SectionNameToRead=""Plate2"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
